episodio,recompensa_total,epsilon,chegou_ao_objetivo,eficiencia_episodio,passos_totais
7795,9.9600,0.0500,1,100.00,4
7796,9.8800,0.0500,1,91.67,12
7797,9.8800,0.0500,1,100.00,12
7798,9.8500,0.0500,1,93.33,15
7799,9.8800,0.0500,1,100.00,12
7800,9.8800,0.0500,1,83.33,12
7801,9.9500,0.0500,1,60.00,5
7802,9.9000,0.0500,1,100.00,10
7803,9.9600,0.0500,1,100.00,4
7804,9.8800,0.0500,1,100.00,12
7805,9.3600,0.0500,1,92.86,14
7806,9.9700,0.0500,1,100.00,3
7807,9.4200,0.0500,1,87.50,8
7808,9.9000,0.0500,1,100.00,10
7809,9.9100,0.0500,1,66.67,9
7810,9.9500,0.0500,1,100.00,5
7811,9.9900,0.0500,1,100.00,1
7812,9.9100,0.0500,1,100.00,9
7813,9.9200,0.0500,1,100.00,8
7814,9.9400,0.0500,1,66.67,6
7815,9.8900,0.0500,1,100.00,11
7816,9.9500,0.0500,1,100.00,5
7817,9.8000,0.0500,1,75.00,20
7818,9.9900,0.0500,1,100.00,1
7819,9.9200,0.0500,1,100.00,8
7820,9.9400,0.0500,1,100.00,6
7821,9.9200,0.0500,1,100.00,8
7822,9.8600,0.0500,1,92.86,14
7823,9.9100,0.0500,1,100.00,9
7824,9.8900,0.0500,1,81.82,11
7825,9.9800,0.0500,1,100.00,2
7826,9.8600,0.0500,1,100.00,14
7827,9.9200,0.0500,1,100.00,8
7828,9.9400,0.0500,1,100.00,6
7829,9.8900,0.0500,1,100.00,11
7830,9.8700,0.0500,1,100.00,13
7831,9.8800,0.0500,1,100.00,12
7832,9.9600,0.0500,1,100.00,4
7833,9.9800,0.0500,1,100.00,2
7834,9.9400,0.0500,1,100.00,6
7835,9.9500,0.0500,1,100.00,5
7836,9.3400,0.0500,1,93.75,16
7837,9.9300,0.0500,1,100.00,7
7838,9.9800,0.0500,1,100.00,2
7839,9.9000,0.0500,1,100.00,10
7840,9.9700,0.0500,1,100.00,3
7841,9.9500,0.0500,1,100.00,5
7842,9.8900,0.0500,1,100.00,11
7843,9.9000,0.0500,1,100.00,10
7844,9.8500,0.0500,1,100.00,15
7845,9.8800,0.0500,1,100.00,12
7846,9.8800,0.0500,1,100.00,12
7847,9.4300,0.0500,1,85.71,7
7848,9.9600,0.0500,1,100.00,4
7849,9.9200,0.0500,1,100.00,8
7850,9.9600,0.0500,1,100.00,4
7851,9.9200,0.0500,1,100.00,8
7852,9.9600,0.0500,1,100.00,4
7853,9.8800,0.0500,1,100.00,12
7854,9.9500,0.0500,1,100.00,5
7855,9.8900,0.0500,1,81.82,11
7856,9.9600,0.0500,1,100.00,4
7857,9.9400,0.0500,1,100.00,6
7858,9.9800,0.0500,1,100.00,2
7859,9.9300,0.0500,1,100.00,7
7860,9.9100,0.0500,1,77.78,9
7861,9.9600,0.0500,1,100.00,4
7862,9.8300,0.0500,1,88.24,17
7863,9.8700,0.0500,1,84.62,13
7864,9.8900,0.0500,1,100.00,11
7865,9.9100,0.0500,1,100.00,9
7866,9.9600,0.0500,1,100.00,4
7867,9.8800,0.0500,1,83.33,12
7868,9.8700,0.0500,1,84.62,13
7869,9.9900,0.0500,1,100.00,1
7870,9.9400,0.0500,1,100.00,6
7871,9.9800,0.0500,1,100.00,2
7872,9.9600,0.0500,1,100.00,4
7873,9.9200,0.0500,1,100.00,8
7874,9.9400,0.0500,1,100.00,6
7875,9.9000,0.0500,1,100.00,10
7876,9.9400,0.0500,1,100.00,6
7877,9.8800,0.0500,1,83.33,12
7878,9.8800,0.0500,1,83.33,12
7879,9.9100,0.0500,1,100.00,9
7880,9.8900,0.0500,1,100.00,11
7881,9.9000,0.0500,1,100.00,10
7882,9.4700,0.0500,1,66.67,3
7883,9.9300,0.0500,1,71.43,7
7884,9.9400,0.0500,1,100.00,6
7885,9.9800,0.0500,1,100.00,2
7886,9.8800,0.0500,1,100.00,12
7887,9.8900,0.0500,1,100.00,11
7888,9.9600,0.0500,1,100.00,4
7889,9.9200,0.0500,1,100.00,8
7890,9.8700,0.0500,1,84.62,13
7891,9.8600,0.0500,1,85.71,14
7892,9.9200,0.0500,1,100.00,8
7893,9.9700,0.0500,1,100.00,3
7894,9.9500,0.0500,1,100.00,5
7895,9.8700,0.0500,1,84.62,13
7896,9.9700,0.0500,1,100.00,3
7897,9.8700,0.0500,1,84.62,13
7898,9.9500,0.0500,1,100.00,5
7899,9.9000,0.0500,1,100.00,10
7900,9.9500,0.0500,1,100.00,5
7901,9.8700,0.0500,1,84.62,13
7902,9.9000,0.0500,1,100.00,10
7903,9.4300,0.0500,1,85.71,7
7904,9.9800,0.0500,1,100.00,2
7905,9.8500,0.0500,1,86.67,15
7906,9.9500,0.0500,1,100.00,5
7907,9.9000,0.0500,1,100.00,10
7908,9.8900,0.0500,1,81.82,11
7909,8.9000,0.0500,1,80.00,10
7910,9.9800,0.0500,1,100.00,2
7911,9.4300,0.0500,1,85.71,7
7912,9.9000,0.0500,1,100.00,10
7913,9.9200,0.0500,1,75.00,8
7914,9.9000,0.0500,1,80.00,10
7915,9.9600,0.0500,1,100.00,4
7916,9.8400,0.0500,1,87.50,16
7917,9.9000,0.0500,1,100.00,10
7918,9.9200,0.0500,1,100.00,8
7919,9.8500,0.0500,1,86.67,15
7920,9.9600,0.0500,1,100.00,4
7921,9.9600,0.0500,1,100.00,4
7922,9.9400,0.0500,1,100.00,6
7923,9.8800,0.0500,1,83.33,12
7924,9.9000,0.0500,1,80.00,10
7925,9.9200,0.0500,1,100.00,8
7926,9.8600,0.0500,1,92.86,14
7927,9.9100,0.0500,1,100.00,9
7928,9.9500,0.0500,1,100.00,5
7929,9.9000,0.0500,1,80.00,10
7930,9.9400,0.0500,1,100.00,6
7931,9.8700,0.0500,1,84.62,13
7932,9.9000,0.0500,1,100.00,10
7933,9.8900,0.0500,1,100.00,11
7934,9.9500,0.0500,1,100.00,5
7935,9.9300,0.0500,1,100.00,7
7936,9.8600,0.0500,1,85.71,14
7937,9.9700,0.0500,1,100.00,3
7938,9.9800,0.0500,1,100.00,2
7939,9.9000,0.0500,1,100.00,10
7940,9.9400,0.0500,1,100.00,6
7941,9.9800,0.0500,1,100.00,2
7942,9.9500,0.0500,1,100.00,5
7943,9.8800,0.0500,1,83.33,12
7944,9.9400,0.0500,1,66.67,6
7945,9.9400,0.0500,1,100.00,6
7946,9.9000,0.0500,1,100.00,10
7947,9.9200,0.0500,1,75.00,8
7948,9.9000,0.0500,1,100.00,10
7949,9.8900,0.0500,1,100.00,11
7950,9.9500,0.0500,1,100.00,5
7951,9.8400,0.0500,1,87.50,16
7952,9.9800,0.0500,1,100.00,2
7953,9.8600,0.0500,1,100.00,14
7954,9.8800,0.0500,1,83.33,12
7955,9.9500,0.0500,1,100.00,5
7956,9.9200,0.0500,1,100.00,8
7957,9.9400,0.0500,1,100.00,6
7958,9.8500,0.0500,1,73.33,15
7959,9.9600,0.0500,1,100.00,4
7960,9.8900,0.0500,1,100.00,11
7961,9.8700,0.0500,1,69.23,13
7962,9.8800,0.0500,1,83.33,12
7963,9.8900,0.0500,1,100.00,11
7964,9.9100,0.0500,1,100.00,9
7965,9.9000,0.0500,1,100.00,10
7966,9.8900,0.0500,1,100.00,11
7967,9.9300,0.0500,1,100.00,7
7968,9.9700,0.0500,1,100.00,3
7969,9.8400,0.0500,1,87.50,16
7970,9.9900,0.0500,1,100.00,1
7971,9.9000,0.0500,1,100.00,10
7972,9.9000,0.0500,1,100.00,10
7973,9.9600,0.0500,1,100.00,4
7974,9.8800,0.0500,1,100.00,12
7975,9.8700,0.0500,1,100.00,13
7976,9.9700,0.0500,1,100.00,3
7977,9.9700,0.0500,1,100.00,3
7978,9.9100,0.0500,1,100.00,9
7979,9.9200,0.0500,1,75.00,8
7980,9.9400,0.0500,1,100.00,6
7981,9.9400,0.0500,1,100.00,6
7982,9.8500,0.0500,1,73.33,15
7983,9.9400,0.0500,1,100.00,6
7984,9.9500,0.0500,1,60.00,5
7985,9.9300,0.0500,1,71.43,7
7986,9.8400,0.0500,1,87.50,16
7987,9.9200,0.0500,1,75.00,8
7988,9.9500,0.0500,1,100.00,5
7989,9.9000,0.0500,1,100.00,10
7990,9.9100,0.0500,1,77.78,9
7991,9.8800,0.0500,1,100.00,12
7992,9.9100,0.0500,1,100.00,9
7993,9.9300,0.0500,1,71.43,7
7994,9.8600,0.0500,1,85.71,14
7995,9.9800,0.0500,1,100.00,2
7996,9.8900,0.0500,1,100.00,11
7997,9.9400,0.0500,1,100.00,6
7998,9.9800,0.0500,1,100.00,2
7999,9.9700,0.0500,1,100.00,3
8000,9.8900,0.0500,1,100.00,11
8001,9.9900,0.0500,1,100.00,1
8002,9.9600,0.0500,1,100.00,4
8003,9.8700,0.0500,1,100.00,13
8004,9.9800,0.0500,1,100.00,2
8005,9.8300,0.0500,1,76.47,17
8006,9.8700,0.0500,1,100.00,13
8007,9.9900,0.0500,1,100.00,1
8008,9.9000,0.0500,1,100.00,10
8009,9.9400,0.0500,1,100.00,6
8010,9.9300,0.0500,1,100.00,7
8011,9.8500,0.0500,1,86.67,15
8012,9.9100,0.0500,1,100.00,9
8013,9.9800,0.0500,1,100.00,2
8014,9.4600,0.0500,1,75.00,4
8015,9.9300,0.0500,1,100.00,7
8016,9.8500,0.0500,1,86.67,15
8017,9.8900,0.0500,1,100.00,11
8018,9.9400,0.0500,1,100.00,6
8019,9.8700,0.0500,1,100.00,13
8020,9.8800,0.0500,1,83.33,12
8021,9.9500,0.0500,1,100.00,5
8022,9.9100,0.0500,1,100.00,9
8023,9.8900,0.0500,1,100.00,11
8024,9.8800,0.0500,1,100.00,12
8025,9.8600,0.0500,1,100.00,14
8026,9.9700,0.0500,1,100.00,3
8027,9.3600,0.0500,1,85.71,14
8028,9.9400,0.0500,1,100.00,6
8029,9.9200,0.0500,1,75.00,8
8030,9.8900,0.0500,1,100.00,11
8031,9.9200,0.0500,1,75.00,8
8032,9.8900,0.0500,1,81.82,11
8033,9.9000,0.0500,1,100.00,10
8034,9.8800,0.0500,1,100.00,12
8035,9.9700,0.0500,1,33.33,3
8036,9.9400,0.0500,1,100.00,6
8037,9.8900,0.0500,1,100.00,11
8038,9.9000,0.0500,1,100.00,10
8039,9.9500,0.0500,1,100.00,5
8040,9.9300,0.0500,1,100.00,7
8041,9.9000,0.0500,1,100.00,10
8042,9.9000,0.0500,1,100.00,10
8043,9.8800,0.0500,1,83.33,12
8044,9.9700,0.0500,1,100.00,3
8045,9.9200,0.0500,1,100.00,8
8046,9.9200,0.0500,1,100.00,8
8047,9.9400,0.0500,1,100.00,6
8048,9.9400,0.0500,1,100.00,6
8049,9.8800,0.0500,1,100.00,12
8050,9.9100,0.0500,1,100.00,9
8051,9.9900,0.0500,1,100.00,1
8052,9.8300,0.0500,1,82.35,17
8053,9.9000,0.0500,1,100.00,10
8054,9.9700,0.0500,1,100.00,3
8055,9.8700,0.0500,1,84.62,13
8056,9.9700,0.0500,1,100.00,3
8057,9.8600,0.0500,1,85.71,14
8058,9.8800,0.0500,1,100.00,12
8059,9.9400,0.0500,1,66.67,6
8060,9.9800,0.0500,1,100.00,2
8061,9.9400,0.0500,1,100.00,6
8062,9.9400,0.0500,1,100.00,6
8063,9.9400,0.0500,1,100.00,6
8064,9.9500,0.0500,1,100.00,5
8065,9.9500,0.0500,1,100.00,5
8066,9.9700,0.0500,1,100.00,3
8067,9.9100,0.0500,1,100.00,9
8068,9.9400,0.0500,1,100.00,6
8069,9.9600,0.0500,1,100.00,4
8070,9.8800,0.0500,1,100.00,12
8071,9.9700,0.0500,1,100.00,3
8072,9.9200,0.0500,1,100.00,8
8073,9.9200,0.0500,1,100.00,8
8074,9.8900,0.0500,1,100.00,11
8075,9.8900,0.0500,1,100.00,11
8076,9.9200,0.0500,1,100.00,8
8077,9.8600,0.0500,1,85.71,14
8078,9.9600,0.0500,1,100.00,4
8079,9.9400,0.0500,1,100.00,6
8080,9.8600,0.0500,1,100.00,14
8081,9.9500,0.0500,1,100.00,5
8082,9.9200,0.0500,1,100.00,8
8083,9.9600,0.0500,1,100.00,4
8084,9.9800,0.0500,1,100.00,2
8085,9.9100,0.0500,1,55.56,9
8086,9.9900,0.0500,1,100.00,1
8087,9.9600,0.0500,1,100.00,4
8088,9.8900,0.0500,1,100.00,11
8089,9.9000,0.0500,1,100.00,10
8090,9.8600,0.0500,1,100.00,14
8091,9.8800,0.0500,1,100.00,12
8092,9.3300,0.0500,1,82.35,17
8093,9.8900,0.0500,1,100.00,11
8094,9.9100,0.0500,1,100.00,9
8095,9.9000,0.0500,1,100.00,10
8096,9.8800,0.0500,1,100.00,12
8097,9.9300,0.0500,1,100.00,7
8098,9.9200,0.0500,1,100.00,8
8099,9.9800,0.0500,1,100.00,2
8100,9.9000,0.0500,1,100.00,10
8101,9.9500,0.0500,1,100.00,5
8102,9.9500,0.0500,1,100.00,5
8103,9.9700,0.0500,1,100.00,3
8104,9.9100,0.0500,1,77.78,9
8105,9.9400,0.0500,1,100.00,6
8106,9.8700,0.0500,1,69.23,13
8107,9.8700,0.0500,1,84.62,13
8108,9.9300,0.0500,1,100.00,7
8109,9.8700,0.0500,1,100.00,13
8110,9.9300,0.0500,1,100.00,7
8111,9.9100,0.0500,1,77.78,9
8112,9.9600,0.0500,1,100.00,4
8113,9.9100,0.0500,1,100.00,9
8114,9.9200,0.0500,1,75.00,8
8115,9.8700,0.0500,1,100.00,13
8116,9.9600,0.0500,1,100.00,4
8117,9.9000,0.0500,1,80.00,10
8118,9.8800,0.0500,1,100.00,12
8119,9.8900,0.0500,1,100.00,11
8120,9.8900,0.0500,1,100.00,11
8121,9.9400,0.0500,1,100.00,6
8122,9.9400,0.0500,1,66.67,6
8123,9.8900,0.0500,1,81.82,11
8124,9.9600,0.0500,1,100.00,4
8125,9.9400,0.0500,1,100.00,6
8126,9.8500,0.0500,1,73.33,15
8127,9.9100,0.0500,1,100.00,9
8128,9.8900,0.0500,1,100.00,11
8129,9.9700,0.0500,1,100.00,3
8130,9.9500,0.0500,1,100.00,5
8131,9.9500,0.0500,1,100.00,5
8132,9.9300,0.0500,1,100.00,7
8133,9.9000,0.0500,1,100.00,10
8134,9.9400,0.0500,1,100.00,6
8135,9.9000,0.0500,1,100.00,10
8136,9.9100,0.0500,1,100.00,9
8137,9.9200,0.0500,1,75.00,8
8138,9.4100,0.0500,1,88.89,9
8139,9.8900,0.0500,1,100.00,11
8140,9.9200,0.0500,1,100.00,8
8141,9.9000,0.0500,1,80.00,10
8142,9.9300,0.0500,1,100.00,7
8143,9.9000,0.0500,1,100.00,10
8144,9.8800,0.0500,1,83.33,12
8145,9.9300,0.0500,1,100.00,7
8146,9.9100,0.0500,1,100.00,9
8147,9.9000,0.0500,1,80.00,10
8148,9.9200,0.0500,1,100.00,8
8149,9.8700,0.0500,1,84.62,13
8150,9.9000,0.0500,1,100.00,10
8151,9.9900,0.0500,1,100.00,1
8152,9.9100,0.0500,1,100.00,9
8153,9.9900,0.0500,1,100.00,1
8154,9.9700,0.0500,1,100.00,3
8155,9.9300,0.0500,1,100.00,7
8156,9.9800,0.0500,1,100.00,2
8157,9.9600,0.0500,1,100.00,4
8158,9.9600,0.0500,1,100.00,4
8159,9.9600,0.0500,1,100.00,4
8160,9.8300,0.0500,1,70.59,17
8161,9.9000,0.0500,1,100.00,10
8162,9.9700,0.0500,1,100.00,3
8163,9.9100,0.0500,1,100.00,9
8164,9.9500,0.0500,1,100.00,5
8165,9.9100,0.0500,1,100.00,9
8166,9.8400,0.0500,1,75.00,16
8167,9.9400,0.0500,1,100.00,6
8168,9.9400,0.0500,1,100.00,6
8169,9.9900,0.0500,1,100.00,1
8170,9.8900,0.0500,1,100.00,11
8171,9.4000,0.0500,1,70.00,10
8172,9.9000,0.0500,1,80.00,10
8173,9.9200,0.0500,1,100.00,8
8174,9.8900,0.0500,1,100.00,11
8175,9.9200,0.0500,1,100.00,8
8176,9.9500,0.0500,1,100.00,5
8177,9.8900,0.0500,1,100.00,11
8178,9.9900,0.0500,1,100.00,1
8179,9.9200,0.0500,1,75.00,8
8180,9.9500,0.0500,1,100.00,5
8181,9.9100,0.0500,1,100.00,9
8182,9.9400,0.0500,1,100.00,6
8183,9.9700,0.0500,1,100.00,3
8184,9.9200,0.0500,1,100.00,8
8185,9.9500,0.0500,1,100.00,5
8186,9.9600,0.0500,1,100.00,4
8187,9.3700,0.0500,1,92.31,13
8188,9.9600,0.0500,1,100.00,4
8189,9.9400,0.0500,1,100.00,6
8190,9.9600,0.0500,1,100.00,4
8191,9.9300,0.0500,1,100.00,7
8192,9.8900,0.0500,1,100.00,11
8193,9.8300,0.0500,1,88.24,17
8194,9.9200,0.0500,1,100.00,8
8195,9.8900,0.0500,1,81.82,11
8196,9.8900,0.0500,1,81.82,11
8197,9.9000,0.0500,1,100.00,10
8198,9.9300,0.0500,1,100.00,7
8199,9.9500,0.0500,1,100.00,5
8200,9.9400,0.0500,1,100.00,6
8201,9.8900,0.0500,1,100.00,11
8202,9.3800,0.0500,1,91.67,12
8203,9.9600,0.0500,1,100.00,4
8204,9.9000,0.0500,1,100.00,10
8205,9.9400,0.0500,1,100.00,6
8206,9.9900,0.0500,1,100.00,1
8207,9.9100,0.0500,1,100.00,9
8208,9.9500,0.0500,1,100.00,5
8209,9.9100,0.0500,1,100.00,9
8210,9.9400,0.0500,1,100.00,6
8211,9.9300,0.0500,1,100.00,7
8212,9.9100,0.0500,1,100.00,9
8213,9.9100,0.0500,1,100.00,9
8214,9.8700,0.0500,1,69.23,13
8215,9.9500,0.0500,1,100.00,5
8216,9.8700,0.0500,1,100.00,13
8217,9.9100,0.0500,1,100.00,9
8218,9.9600,0.0500,1,100.00,4
8219,9.9600,0.0500,1,100.00,4
8220,9.8500,0.0500,1,86.67,15
8221,9.8700,0.0500,1,84.62,13
8222,9.9200,0.0500,1,100.00,8
8223,9.8600,0.0500,1,71.43,14
8224,9.8700,0.0500,1,84.62,13
8225,9.9800,0.0500,1,100.00,2
8226,9.9900,0.0500,1,100.00,1
8227,9.8800,0.0500,1,100.00,12
8228,9.9000,0.0500,1,60.00,10
8229,9.9900,0.0500,1,100.00,1
8230,9.9200,0.0500,1,100.00,8
8231,9.9000,0.0500,1,80.00,10
8232,9.9700,0.0500,1,100.00,3
8233,9.9000,0.0500,1,100.00,10
8234,9.9300,0.0500,1,100.00,7
8235,9.9900,0.0500,1,100.00,1
8236,9.8900,0.0500,1,100.00,11
8237,9.8900,0.0500,1,100.00,11
8238,9.9500,0.0500,1,100.00,5
8239,9.9000,0.0500,1,100.00,10
8240,9.9300,0.0500,1,100.00,7
8241,9.9600,0.0500,1,100.00,4
8242,9.9200,0.0500,1,100.00,8
8243,9.9400,0.0500,1,100.00,6
8244,9.9400,0.0500,1,100.00,6
8245,9.9200,0.0500,1,100.00,8
8246,9.9100,0.0500,1,100.00,9
8247,9.9400,0.0500,1,100.00,6
8248,9.9900,0.0500,1,100.00,1
8249,9.8400,0.0500,1,87.50,16
8250,9.3700,0.0500,1,92.31,13
8251,9.8700,0.0500,1,84.62,13
8252,9.8900,0.0500,1,100.00,11
8253,9.9200,0.0500,1,100.00,8
8254,9.9200,0.0500,1,100.00,8
8255,9.8900,0.0500,1,100.00,11
8256,9.9100,0.0500,1,100.00,9
8257,9.8900,0.0500,1,100.00,11
8258,9.4300,0.0500,1,85.71,7
8259,9.8800,0.0500,1,100.00,12
8260,9.9500,0.0500,1,100.00,5
8261,9.9400,0.0500,1,100.00,6
8262,9.9900,0.0500,1,100.00,1
8263,9.8900,0.0500,1,100.00,11
8264,9.8700,0.0500,1,69.23,13
8265,9.9400,0.0500,1,66.67,6
8266,9.8800,0.0500,1,100.00,12
8267,9.9800,0.0500,1,100.00,2
8268,9.9300,0.0500,1,100.00,7
8269,9.9300,0.0500,1,100.00,7
8270,9.9300,0.0500,1,71.43,7
8271,9.8800,0.0500,1,100.00,12
8272,9.9100,0.0500,1,100.00,9
8273,9.8700,0.0500,1,84.62,13
8274,9.3500,0.0500,1,93.33,15
8275,9.8700,0.0500,1,84.62,13
8276,9.9800,0.0500,1,100.00,2
8277,9.9000,0.0500,1,100.00,10
8278,9.9100,0.0500,1,100.00,9
8279,9.9900,0.0500,1,100.00,1
8280,9.9500,0.0500,1,100.00,5
8281,9.9000,0.0500,1,100.00,10
8282,9.8800,0.0500,1,100.00,12
8283,9.9400,0.0500,1,100.00,6
8284,9.9900,0.0500,1,100.00,1
8285,9.9500,0.0500,1,100.00,5
8286,9.9500,0.0500,1,100.00,5
8287,9.8800,0.0500,1,83.33,12
8288,9.9500,0.0500,1,100.00,5
8289,9.9200,0.0500,1,75.00,8
8290,9.9800,0.0500,1,100.00,2
8291,9.9900,0.0500,1,100.00,1
8292,9.3800,0.0500,1,91.67,12
8293,9.9200,0.0500,1,100.00,8
8294,9.8900,0.0500,1,100.00,11
8295,9.9400,0.0500,1,100.00,6
8296,9.9200,0.0500,1,100.00,8
8297,9.9600,0.0500,1,100.00,4
8298,9.9800,0.0500,1,100.00,2
8299,9.9700,0.0500,1,100.00,3
8300,9.9000,0.0500,1,100.00,10
8301,9.9200,0.0500,1,100.00,8
8302,9.9400,0.0500,1,100.00,6
8303,9.9600,0.0500,1,100.00,4
8304,9.3400,0.0500,1,68.75,16
8305,9.9100,0.0500,1,77.78,9
8306,9.9400,0.0500,1,100.00,6
8307,9.9700,0.0500,1,100.00,3
8308,9.9200,0.0500,1,100.00,8
8309,9.9500,0.0500,1,100.00,5
8310,9.9400,0.0500,1,66.67,6
8311,9.8600,0.0500,1,71.43,14
8312,9.9700,0.0500,1,100.00,3
8313,9.9700,0.0500,1,100.00,3
8314,9.9300,0.0500,1,100.00,7
8315,9.9500,0.0500,1,60.00,5
8316,9.9100,0.0500,1,100.00,9
8317,9.8900,0.0500,1,100.00,11
8318,9.9700,0.0500,1,100.00,3
8319,9.8800,0.0500,1,100.00,12
8320,9.9000,0.0500,1,100.00,10
8321,9.9500,0.0500,1,100.00,5
8322,9.8900,0.0500,1,100.00,11
8323,9.8800,0.0500,1,83.33,12
8324,9.9700,0.0500,1,100.00,3
8325,9.8900,0.0500,1,100.00,11
8326,9.8900,0.0500,1,100.00,11
8327,9.9400,0.0500,1,66.67,6
8328,9.8900,0.0500,1,100.00,11
8329,9.9000,0.0500,1,100.00,10
8330,9.9600,0.0500,1,100.00,4
8331,9.9700,0.0500,1,100.00,3
8332,9.9100,0.0500,1,100.00,9
8333,9.8500,0.0500,1,86.67,15
8334,9.8700,0.0500,1,100.00,13
8335,9.9800,0.0500,1,100.00,2
8336,9.8800,0.0500,1,100.00,12
8337,9.9100,0.0500,1,100.00,9
8338,9.8900,0.0500,1,100.00,11
8339,9.9000,0.0500,1,100.00,10
8340,9.8900,0.0500,1,100.00,11
8341,9.8800,0.0500,1,83.33,12
8342,9.8800,0.0500,1,100.00,12
8343,9.9500,0.0500,1,100.00,5
8344,9.8800,0.0500,1,83.33,12
8345,9.8800,0.0500,1,83.33,12
8346,9.8900,0.0500,1,100.00,11
8347,9.9400,0.0500,1,100.00,6
8348,9.9500,0.0500,1,100.00,5
8349,9.9800,0.0500,1,100.00,2
8350,9.9500,0.0500,1,100.00,5
8351,9.9400,0.0500,1,100.00,6
8352,9.9400,0.0500,1,100.00,6
8353,9.9600,0.0500,1,100.00,4
8354,9.8800,0.0500,1,83.33,12
8355,9.9000,0.0500,1,100.00,10
8356,9.9000,0.0500,1,100.00,10
8357,9.9100,0.0500,1,100.00,9
8358,9.9300,0.0500,1,100.00,7
8359,9.8900,0.0500,1,100.00,11
8360,9.8900,0.0500,1,100.00,11
8361,9.9900,0.0500,1,100.00,1
8362,9.9000,0.0500,1,100.00,10
8363,9.3600,0.0500,1,85.71,14
8364,9.8800,0.0500,1,83.33,12
8365,9.8400,0.0500,1,87.50,16
8366,9.8700,0.0500,1,100.00,13
8367,9.9400,0.0500,1,100.00,6
8368,9.8100,0.0500,1,78.95,19
8369,9.9300,0.0500,1,100.00,7
8370,9.9700,0.0500,1,100.00,3
8371,9.8800,0.0500,1,100.00,12
8372,9.8700,0.0500,1,100.00,13
8373,9.9100,0.0500,1,100.00,9
8374,9.9600,0.0500,1,100.00,4
8375,9.9000,0.0500,1,100.00,10
8376,9.9100,0.0500,1,100.00,9
8377,9.9300,0.0500,1,100.00,7
8378,9.8900,0.0500,1,100.00,11
8379,9.9700,0.0500,1,100.00,3
8380,9.9000,0.0500,1,100.00,10
8381,9.9700,0.0500,1,100.00,3
8382,9.8500,0.0500,1,86.67,15
8383,9.9100,0.0500,1,100.00,9
8384,9.9100,0.0500,1,77.78,9
8385,9.9200,0.0500,1,100.00,8
8386,9.9100,0.0500,1,100.00,9
8387,9.9500,0.0500,1,100.00,5
8388,9.9100,0.0500,1,100.00,9
8389,9.9000,0.0500,1,100.00,10
8390,9.9800,0.0500,1,100.00,2
8391,9.9700,0.0500,1,100.00,3
8392,9.9100,0.0500,1,100.00,9
8393,9.9700,0.0500,1,100.00,3
8394,9.8700,0.0500,1,84.62,13
8395,9.9300,0.0500,1,100.00,7
8396,9.9600,0.0500,1,100.00,4
8397,9.4200,0.0500,1,87.50,8
8398,9.9800,0.0500,1,100.00,2
8399,9.9400,0.0500,1,100.00,6
8400,9.8800,0.0500,1,100.00,12
8401,9.8900,0.0500,1,100.00,11
8402,9.8900,0.0500,1,81.82,11
8403,9.9100,0.0500,1,100.00,9
8404,9.9500,0.0500,1,100.00,5
8405,9.9600,0.0500,1,100.00,4
8406,9.8200,0.0500,1,72.22,18
8407,9.9800,0.0500,1,100.00,2
8408,9.9000,0.0500,1,100.00,10
8409,9.9400,0.0500,1,100.00,6
8410,9.8700,0.0500,1,100.00,13
8411,9.9700,0.0500,1,100.00,3
8412,9.9700,0.0500,1,100.00,3
8413,9.9900,0.0500,1,100.00,1
8414,9.9100,0.0500,1,100.00,9
8415,9.9300,0.0500,1,71.43,7
8416,9.9600,0.0500,1,100.00,4
8417,9.9100,0.0500,1,100.00,9
8418,9.9900,0.0500,1,100.00,1
8419,9.9400,0.0500,1,100.00,6
8420,9.9200,0.0500,1,100.00,8
8421,9.9800,0.0500,1,100.00,2
8422,9.8900,0.0500,1,100.00,11
8423,9.9800,0.0500,1,100.00,2
8424,9.9200,0.0500,1,75.00,8
8425,9.9600,0.0500,1,100.00,4
8426,9.9400,0.0500,1,100.00,6
8427,9.8600,0.0500,1,100.00,14
8428,9.9300,0.0500,1,100.00,7
8429,9.8900,0.0500,1,100.00,11
8430,9.9700,0.0500,1,100.00,3
8431,9.8900,0.0500,1,100.00,11
8432,9.9000,0.0500,1,100.00,10
8433,9.9700,0.0500,1,100.00,3
8434,9.8800,0.0500,1,100.00,12
8435,9.9700,0.0500,1,100.00,3
8436,9.8900,0.0500,1,100.00,11
8437,9.8700,0.0500,1,84.62,13
8438,9.8800,0.0500,1,100.00,12
8439,9.9100,0.0500,1,100.00,9
8440,9.9000,0.0500,1,80.00,10
8441,9.4300,0.0500,1,85.71,7
8442,9.9300,0.0500,1,100.00,7
8443,9.9200,0.0500,1,100.00,8
8444,9.9900,0.0500,1,100.00,1
8445,9.9200,0.0500,1,100.00,8
8446,9.9400,0.0500,1,100.00,6
8447,9.8500,0.0500,1,86.67,15
8448,9.9100,0.0500,1,100.00,9
8449,9.9100,0.0500,1,77.78,9
8450,9.8900,0.0500,1,100.00,11
8451,9.8700,0.0500,1,84.62,13
8452,9.9800,0.0500,1,100.00,2
8453,9.9400,0.0500,1,100.00,6
8454,9.9300,0.0500,1,100.00,7
8455,9.9500,0.0500,1,100.00,5
8456,9.9300,0.0500,1,100.00,7
8457,9.8600,0.0500,1,85.71,14
8458,9.9800,0.0500,1,100.00,2
